candidate_id,population,gate_class,solver_family,mdl_bits,train_bits,raw_bits,holdout_len,alphabet_size,discovery_time_s,alphabet_base,base_seq_id
A265283_a2,S1,discovered,DARY,15.70,46.000000,66.00,20,2,15.803,2,A265283
A265283_a3,S1,discovered,FUNC,44.53,72.908275,104.61,20,3,55.379,3,A265283
A265695_a2,S1,neither,ITER,49.11,65.000000,86.00,21,2,600.056,2,A265695
A265695_a3,S1,neither,FUNC_L,47.78,103.022563,136.31,21,3,600.073,3,A265695
A265718_a2,S1,neither,WIDE_BIT,76.72,65.000000,86.00,21,2,608.815,2,A265718
A265718_a3,S1,neither,FUNC,45.53,103.022563,136.31,21,3,600.058,3,A265718
A266070_a2,S1,discovered,CTX_X,19.20,65.000000,86.00,21,2,49.258,2,A266070
A266070_a3,S1,discovered,CTX_X,19.20,103.022563,136.31,21,3,50.770,3,A266070
A266178_a2,S1,neither,WIDE_BIT,73.55,65.000000,86.00,21,2,600.040,2,A266178
A266178_a3,S1,neither,FUNC_F,51.13,103.022563,136.31,21,3,600.063,3,A266178
A266216_a2,S1,neither,FUNC_L,51.21,65.000000,86.00,21,2,600.047,2,A266216
A266216_a3,S1,neither,FUNC_L,53.73,103.022563,136.31,21,3,600.071,3,A266216
A266223_a2,S1,discovered,CTX_X,19.20,33.000000,53.00,20,2,40.805,2,A266223
A266223_a3,S1,discovered,FUNC,45.53,52.303763,84.00,20,3,49.521,3,A266223
A266243_a2,S1,neither,WIDE_BIT,64.78,65.000000,86.00,21,2,600.013,2,A266243
A266243_a3,S1,neither,NESTED_LOOP,131.06,103.022563,136.31,21,3,600.071,3,A266243
A266253_a2,S1,neither,FUNC_L,53.73,65.000000,86.00,21,2,600.039,2,A266253
A266253_a3,S1,neither,FUNC_L,53.73,103.022563,136.31,21,3,600.053,3,A266253
A266282_a2,S1,neither,FUNC_L,59.33,65.000000,86.00,21,2,600.053,2,A266282
A266282_a3,S1,neither,STEP,56.31,103.022563,136.31,21,3,600.056,3,A266282
A266300_a2,S1,neither,WIDE_BIT,73.55,65.000000,86.00,21,2,600.037,2,A266300
A266300_a3,S1,neither,NESTED_LOOP,116.78,103.022563,136.31,21,3,600.059,3,A266300
A266377_a2,S1,neither,FUNC_L,61.33,65.000000,86.00,21,2,600.035,2,A266377
A266377_a3,S1,neither,STEP,51.90,103.022563,136.31,21,3,600.063,3,A266377
A266434_a2,S1,neither,WIDE_BIT,71.96,65.000000,86.00,21,2,600.045,2,A266434
A266434_a3,S1,neither,STEP,53.54,103.022563,136.31,21,3,600.066,3,A266434
A266441_a2,S1,neither,WIDE_BIT,75.13,65.000000,86.00,21,2,600.043,2,A266441
A266441_a3,S1,neither,STEP,55.67,103.022563,136.31,21,3,600.051,3,A266441
A266532_a2,S1,discovered,CTX_X,15.61,48.000000,68.00,20,2,10.010,2,A266532
A266532_a3,S1,discovered,DARY,15.03,76.078200,107.78,20,3,10.078,3,A266532
A266588_a2,S1,neither,WIDE_BIT,73.55,65.000000,86.00,21,2,600.040,2,A266588
A266588_a3,S1,neither,STEP,50.21,103.022563,136.31,21,3,600.058,3,A266588
A266608_a2,S1,neither,WIDE_BIT,71.96,65.000000,86.00,21,2,607.844,2,A266608
A266608_a3,S1,neither,STEP,59.30,103.022563,136.31,21,3,600.063,3,A266608
A266619_a2,S1,neither,ITER,49.53,65.000000,86.00,21,2,600.045,2,A266619
A266619_a3,S1,neither,STEP,55.05,103.022563,136.31,21,3,600.055,3,A266619
A266659_a2,S1,neither,WIDE_BIT,59.42,65.000000,86.00,21,2,600.061,2,A266659
A266659_a3,S1,neither,NESTED_LOOP,99.72,103.022563,136.31,21,3,600.051,3,A266659
A266678_a2,S1,discovered,CTX_X,19.20,65.000000,86.00,21,2,48.287,2,A266678
A266678_a3,S1,discovered,CTX_X,19.20,103.022563,136.31,21,3,51.344,3,A266678
A266716_a2,S1,neither,WIDE_BIT,75.13,65.000000,86.00,21,2,600.042,2,A266716
A266716_a3,S1,neither,FUNC_L,55.73,103.022563,136.31,21,3,600.071,3,A266716
A266786_a2,S1,neither,WIDE_BIT,76.72,65.000000,86.00,21,2,600.057,2,A266786
A266786_a3,S1,neither,FUNC_L,53.73,103.022563,136.31,21,3,600.066,3,A266786
A266843_a2,S1,neither,WIDE_BIT,73.55,65.000000,86.00,21,2,600.082,2,A266843
A266843_a3,S1,neither,STEP,54.75,103.022563,136.31,21,3,600.051,3,A266843
A266892_a2,S1,neither,WIDE_BIT,67.61,65.000000,86.00,21,2,600.082,2,A266892
A266892_a3,S1,neither,STEP,53.17,103.022563,136.31,21,3,600.042,3,A266892
A267015_a2,S1,neither,WIDE_BIT,70.77,65.000000,86.00,21,2,600.075,2,A267015
A267015_a3,S1,neither,STEP,60.68,103.022563,136.31,21,3,600.066,3,A267015
A267145_a2,S1,neither,WIDE_BIT,66.02,65.000000,86.00,21,2,600.076,2,A267145
A267145_a3,S1,neither,FUNC_L,53.73,103.022563,136.31,21,3,600.049,3,A267145
A267152_a2,S1,neither,WIDE_BIT,69.19,65.000000,86.00,21,2,600.097,2,A267152
A267152_a3,S1,neither,STEP,53.17,103.022563,136.31,21,3,600.119,3,A267152
A267190_a2,S1,discovered,DARY,15.03,44.000000,64.00,20,2,10.076,2,A267190
A267190_a3,S1,neither,FUNC,44.53,69.738350,101.44,20,3,600.041,3,A267190
A267253_a2,S1,neither,WIDE_BIT,75.13,65.000000,86.00,21,2,600.070,2,A267253
A267253_a3,S1,neither,FUNC_L,54.73,103.022563,136.31,21,3,600.058,3,A267253
A267349_a2,S1,neither,WIDE_BIT,56.42,65.000000,86.00,21,2,600.030,2,A267349
A267349_a3,S1,neither,STEP,55.30,103.022563,136.31,21,3,600.051,3,A267349
A267417_a2,S1,neither,FUNC_L,54.73,65.000000,86.00,21,2,600.294,2,A267417
A267417_a3,S1,neither,NESTED_LOOP,82.15,103.022563,136.31,21,3,600.301,3,A267417
A267418_a2,S1,neither,WIDE_BIT,58.42,65.000000,86.00,21,2,600.037,2,A267418
A267418_a3,S1,neither,STEP,56.19,103.022563,136.31,21,3,600.091,3,A267418
A267423_a2,S1,neither,FUNC_L,53.73,65.000000,86.00,21,2,600.009,2,A267423
A267423_a3,S1,neither,FUNC_L,53.73,103.022563,136.31,21,3,600.044,3,A267423
A267463_a2,S1,neither,FUNC_L,54.73,65.000000,86.00,21,2,600.096,2,A267463
A267463_a3,S1,neither,FUNC,35.09,103.022563,136.31,21,3,600.090,3,A267463
A267525_a2,S1,neither,FUNC,44.53,65.000000,86.00,21,2,600.093,2,A267525
A267525_a3,S1,neither,STEP,60.11,103.022563,136.31,21,3,600.078,3,A267525
A267533_a2,S1,neither,WIDE_BIT,63.94,65.000000,86.00,21,2,600.080,2,A267533
A267533_a3,S1,neither,FUNC_F,36.09,103.022563,136.31,21,3,600.045,3,A267533
A267576_a2,S1,neither,WIDE_BIT,64.78,65.000000,86.00,21,2,600.014,2,A267576
A267576_a3,S1,neither,STEP,50.10,103.022563,136.31,21,3,600.047,3,A267576
A267610_a2,S1,discovered,DARY,13.45,38.000000,58.00,20,2,25.395,2,A267610
A267610_a3,S1,neither,FUNC_L,66.09,60.228575,91.93,20,3,607.846,3,A267610
A267700_a2,S1,discovered,CTX_X,15.61,50.000000,70.00,20,2,12.394,2,A267700
A267700_a3,S1,predicted_only,NESTED_LOOP,119.10,79.248125,110.95,20,3,361.927,3,A267700
A267800_a2,S1,neither,WIDE_BIT,71.96,65.000000,86.00,21,2,600.017,2,A267800
A267800_a3,S1,neither,FUNC_L,44.78,103.022563,136.31,21,3,600.055,3,A267800
A267810_a2,S1,neither,FUNC_L,54.73,65.000000,86.00,21,2,600.023,2,A267810
A267810_a3,S1,neither,ITER,48.53,103.022563,136.31,21,3,600.349,3,A267810
A267868_a2,S1,neither,FUNC_L,53.73,65.000000,86.00,21,2,600.034,2,A267868
A267868_a3,S1,neither,STEP,53.54,103.022563,136.31,21,3,600.045,3,A267868
A267869_a2,S1,discovered,CTX_X,27.68,65.000000,86.00,21,2,44.057,2,A267869
A267869_a3,S1,discovered,CTX_X,27.68,103.022563,136.31,21,3,42.033,3,A267869
A267870_a2,S1,discovered,CTX_X,20.43,65.000000,86.00,21,2,42.258,2,A267870
A267870_a3,S1,discovered,CTX_X,20.43,103.022563,136.31,21,3,40.177,3,A267870
A269160_a2,S1,discovered,CTX_X,15.61,47.000000,67.00,20,2,10.014,2,A269160
A269160_a3,S1,discovered,FUNC,47.53,74.493238,106.19,20,3,27.170,3,A269160
A269161_a2,S1,discovered,CTX_X,15.61,48.000000,68.00,20,2,17.919,2,A269161
A269161_a3,S1,discovered,FUNC_L,57.98,76.078200,107.78,20,3,48.043,3,A269161
A269163_a2,S1,neither,NESTED_LOOP,83.73,48.000000,68.00,20,2,600.087,2,A269163
A269163_a3,S1,neither,STEP,55.30,76.078200,107.78,20,3,600.043,3,A269163
A269174_a2,S1,discovered,CTX_X,15.61,53.000000,73.00,20,2,19.957,2,A269174
A269174_a3,S1,discovered,NESTED_LOOP,66.81,84.003013,115.70,20,3,166.779,3,A269174
A269175_a2,S1,neither,FUNC_L,52.79,91.000000,121.00,30,2,600.017,2,A269175
A269175_a3,S1,neither,NESTED_LOOP,101.72,144.231588,191.78,30,3,600.045,3,A269175
A273299_a2,S1,neither,WIDE_BIT,75.13,27.000000,47.00,20,2,600.013,2,A273299
A273299_a3,S1,neither,ITER_L,58.73,42.793988,74.49,20,3,600.056,3,A273299
A277799_a2,S1,discovered,CTX_X,15.61,23.000000,43.00,20,2,12.253,2,A277799
A277799_a3,S1,discovered,CTX_X,15.61,36.454138,68.15,20,3,20.484,3,A277799
A294020_a2,S1,discovered,DARY,15.03,46.000000,66.00,20,2,11.840,2,A294020
A294020_a3,S1,neither,FUNC_L,54.73,72.908275,104.61,20,3,601.140,3,A294020
A294021_a2,S1,discovered,CTX_X,17.86,67.000000,89.00,22,2,22.595,2,A294021
A294021_a3,S1,neither,STEP,56.46,106.192488,141.06,22,3,600.040,3,A294021
A299477_a2,S1,discovered,DARY,15.03,29.000000,49.00,20,2,21.244,2,A299477
A299477_a3,S1,neither,STEP,51.59,45.963913,77.66,20,3,600.042,3,A299477
A299479_a2,S1,discovered,DARY,15.03,30.000000,50.00,20,2,11.592,2,A299479
A299479_a3,S1,neither,FUNC,42.53,47.548875,79.25,20,3,600.332,3,A299479
A327980_a2,S1,neither,FUNC_L,55.73,78.000000,103.00,25,2,600.042,2,A327980
A327980_a3,S1,neither,ITER,49.53,123.627075,163.25,25,3,600.078,3,A327980
A327981_a2,S1,neither,WIDE_BIT,76.72,84.000000,111.00,27,2,600.017,2,A327981
A327981_a3,S1,neither,STEP,52.21,133.136850,175.93,27,3,600.162,3,A327981
A327983_a2,S1,neither,FUNC_L,54.38,79.000000,105.00,26,2,600.043,2,A327983
A327983_a3,S1,neither,STEP,53.59,125.212038,166.42,26,3,600.051,3,A327983
A327984_a2,S1,neither,FUNC_L,62.17,56.000000,76.00,20,2,600.034,2,A327984
A327984_a3,S1,neither,STEP,53.11,88.757900,120.46,20,3,600.265,3,A327984
A334496_a2,S1,neither,WIDE_BIT,71.96,22.000000,42.00,20,2,600.057,2,A334496
A334496_a3,S1,neither,STEP,45.84,34.869175,66.57,20,3,601.230,3,A334496
A334499_a2,S1,neither,FUNC,37.09,20.000000,40.00,20,2,33.064,2,A334499
A334499_a3,S1,neither,ITER,43.34,31.699250,63.40,20,3,607.137,3,A334499
A334515_a2,S1,neither,FUNC_L,46.53,20.000000,40.00,20,2,106.155,2,A334515
A334515_a3,S1,neither,ITER,52.78,31.699250,63.40,20,3,600.091,3,A334515
A363343_a2,S1,neither,WIDE_BIT,71.96,69.000000,91.00,22,2,600.070,2,A363343
A363343_a3,S1,neither,STEP,56.61,109.362413,144.23,22,3,600.104,3,A363343
A363344_a2,S1,neither,WIDE_BIT,69.33,69.000000,91.00,22,2,604.037,2,A363344
A363344_a3,S1,neither,FUNC,43.53,109.362413,144.23,22,3,600.101,3,A363344
A363345_a2,S1,neither,FUNC_L,52.79,65.000000,86.00,21,2,600.087,2,A363345
A363345_a3,S1,neither,STEP,47.00,103.022563,136.31,21,3,600.099,3,A363345
A363346_a2,S1,neither,FUNC_L,52.79,50.000000,70.00,20,2,600.102,2,A363346
A363346_a3,S1,neither,FUNC_L,53.98,79.248125,110.95,20,3,600.130,3,A363346
A000001_a2,S1,neither,FUNC_L,60.58,71.000000,94.00,23,2,600.078,2,A000001
A000001_a3,S1,neither,STEP,51.09,112.532338,148.99,23,3,600.084,3,A000001
A000001_a4,S1,neither,FUNC_L,62.15,142.000000,188.00,23,4,774.384,4,A000001
A000043_a2,S1,discovered,DARY,15.03,30.000000,50.00,20,2,10.015,2,A000043
A000043_a3,S1,neither,ITER,47.19,47.548875,79.25,20,3,2637.698,3,A000043
A000043_a4,S1,neither,STEP,47.90,60.000000,100.00,20,4,600.054,4,A000043
A000945_a2,S1,discovered,DARY,15.03,23.000000,43.00,20,2,10.018,2,A000945
A000945_a3,S1,neither,ITER_L,69.42,36.454138,68.15,20,3,600.060,3,A000945
A000945_a4,S1,neither,ITER,50.78,46.000000,86.00,20,4,600.060,4,A000945
A000978_a2,S1,discovered,DARY,13.45,21.000000,41.00,20,2,11.585,2,A000978
A000978_a3,S1,neither,FUNC,45.53,33.284213,64.98,20,3,600.063,3,A000978
A000978_a4,S1,neither,STEP,52.07,42.000000,82.00,20,4,600.071,4,A000978
A001605_a2,S1,discovered,CTX_X,17.86,31.000000,51.00,20,2,14.900,2,A001605
A001605_a3,S1,neither,FUNC_L,55.55,49.133838,80.83,20,3,600.060,3,A001605
A001605_a4,S1,neither,FUNC_F,52.71,62.000000,102.00,20,4,600.068,4,A001605
A001606_a2,S1,predicted_only,FUNC_L,48.53,44.000000,64.00,20,2,27.900,2,A001606
A001606_a3,S1,neither,FUNC_L,53.73,69.738350,101.44,20,3,600.125,3,A001606
A001606_a4,S1,neither,FUNC,45.53,88.000000,128.00,20,4,600.099,4,A001606
A002106_a2,S1,neither,ITER,49.53,27.000000,47.00,20,2,600.093,2,A002106
A002106_a3,S1,neither,STEP,51.58,42.793988,74.49,20,3,600.051,3,A002106
A002106_a4,S1,neither,FUNC_L,55.73,54.000000,94.00,20,4,600.098,4,A002106
A002253_a2,S1,neither,WIDE_BIT,65.78,24.000000,44.00,20,2,603.911,2,A002253
A002253_a3,S1,neither,ITER,51.53,38.039100,69.74,20,3,600.041,3,A002253
A002253_a4,S1,neither,STEP,55.01,48.000000,88.00,20,4,600.036,4,A002253
A005265_a2,S1,discovered,CTX_X,17.86,33.000000,53.00,20,2,14.794,2,A005265
A005265_a3,S1,neither,FUNC_L,54.98,52.303763,84.00,20,3,600.042,3,A005265
A005265_a4,S1,neither,FUNC,44.53,66.000000,106.00,20,4,600.068,4,A005265
A023055_a2,S1,neither,FUNC,34.09,53.000000,73.00,20,2,600.051,2,A023055
A023055_a3,S1,neither,FUNC,42.53,84.003013,115.70,20,3,600.044,3,A023055
A023055_a4,S1,neither,ITER,41.09,106.000000,146.00,20,4,600.053,4,A023055
A039951_a2,S1,predicted_only,FUNC,28.73,26.000000,46.00,20,2,50.998,2,A039951
A039951_a3,S1,neither,STEP,47.41,41.209025,72.91,20,3,600.058,3,A039951
A039951_a4,S1,neither,STEP,50.68,52.000000,92.00,20,4,600.051,4,A039951
A051783_a2,S1,neither,NESTED_LOOP,85.32,27.000000,47.00,20,2,600.047,2,A051783
A051783_a3,S1,neither,FUNC_L,56.73,42.793988,74.49,20,3,600.032,3,A051783
A051783_a4,S1,neither,FUNC_L,56.73,54.000000,94.00,20,4,600.029,4,A051783
A068934_a2,S1,neither,WIDE_BIT,80.35,65.000000,86.00,21,2,600.045,2,A068934
A068934_a3,S1,neither,STEP,56.32,103.022563,136.31,21,3,600.067,3,A068934
A068934_a4,S1,neither,ITER,41.09,130.000000,172.00,21,4,600.041,4,A068934
A103300_a2,S1,discovered,FUNC,35.09,41.000000,61.00,20,2,61.580,2,A103300
A103300_a3,S1,neither,FUNC_L,54.73,64.983463,96.68,20,3,600.039,3,A103300
A103300_a4,S1,neither,FUNC_L,54.73,82.000000,122.00,20,4,600.037,4,A103300
A119714_a2,S1,neither,WIDE_BIT,57.38,29.000000,49.00,20,2,85.814,2,A119714
A119714_a3,S1,neither,ITER,49.53,45.963913,77.66,20,3,600.034,3,A119714
A119714_a4,S1,neither,STEP,50.69,58.000000,98.00,20,4,600.044,4,A119714
A127816_a2,S1,neither,FUNC,34.09,27.000000,47.00,20,2,600.050,2,A127816
A127816_a3,S1,neither,STEP,51.34,42.793988,74.49,20,3,600.035,3,A127816
A127816_a4,S1,neither,STEP,44.84,54.000000,94.00,20,4,600.043,4,A127816
A127817_a2,S1,neither,NESTED_LOOP,83.73,31.000000,51.00,20,2,196.354,2,A127817
A127817_a3,S1,neither,FUNC_L,54.38,49.133838,80.83,20,3,600.039,3,A127817
A127817_a4,S1,neither,STEP,53.33,62.000000,102.00,20,4,600.042,4,A127817
A127818_a2,S1,neither,FUNC,41.53,27.000000,47.00,20,2,39.826,2,A127818
A127818_a3,S1,neither,NESTED_LOOP,103.72,42.793988,74.49,20,3,600.040,3,A127818
A127818_a4,S1,neither,STEP,46.59,54.000000,94.00,20,4,600.046,4,A127818
A128154_a2,S1,neither,WIDE_BIT,56.53,30.000000,50.00,20,2,600.058,2,A128154
A128154_a3,S1,neither,ITER,49.11,47.548875,79.25,20,3,600.037,3,A128154
A128154_a4,S1,neither,STEP,51.90,60.000000,100.00,20,4,1146.841,4,A128154
A128155_a2,S1,neither,ITER,49.78,29.000000,49.00,20,2,2291.352,2,A128155
A128155_a3,S1,neither,ITER,50.78,45.963913,77.66,20,3,1073.587,3,A128155
A128155_a4,S1,neither,ITER,48.78,58.000000,98.00,20,4,972.340,4,A128155
A128156_a2,S1,neither,ITER,51.53,30.000000,50.00,20,2,2254.846,2,A128156
A128156_a3,S1,neither,FUNC_L,52.98,47.548875,79.25,20,3,600.080,3,A128156
A128156_a4,S1,neither,STEP,52.84,60.000000,100.00,20,4,600.057,4,A128156
A128157_a2,S1,neither,NESTED_LOOP,97.72,28.000000,48.00,20,2,386.782,2,A128157
A128157_a3,S1,neither,ITER,42.34,44.378950,76.08,20,3,600.065,3,A128157
A128157_a4,S1,neither,FUNC_L,52.73,56.000000,96.00,20,4,600.079,4,A128157
A128159_a2,S1,neither,NESTED_LOOP,101.72,33.000000,53.00,20,2,600.050,2,A128159
A128159_a3,S1,neither,FUNC_L,46.78,52.303763,84.00,20,3,600.072,3,A128159
A128159_a4,S1,neither,STEP,56.47,66.000000,106.00,20,4,600.026,4,A128159
A128160_a2,S1,neither,WIDE_BIT,68.73,28.000000,48.00,20,2,600.277,2,A128160
A128160_a3,S1,neither,NESTED_LOOP,99.72,44.378950,76.08,20,3,600.033,3,A128160
A128160_a4,S1,neither,FUNC_L,54.73,56.000000,96.00,20,4,600.041,4,A128160
A128166_a2,S1,neither,WIDE_BIT,65.78,30.000000,50.00,20,2,600.047,2,A128166
A128166_a3,S1,neither,ITER,49.53,47.548875,79.25,20,3,600.050,3,A128166
A128166_a4,S1,neither,FUNC_L,53.73,60.000000,100.00,20,4,600.049,4,A128166
A226529_a2,S1,discovered,DARY,15.03,26.000000,46.00,20,2,10.016,2,A226529
A226529_a3,S1,neither,ITER_L,68.17,41.209025,72.91,20,3,600.043,3,A226529
A226529_a4,S1,neither,ITER,49.11,52.000000,92.00,20,4,600.193,4,A226529
eca_000,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.022,,eca_000
eca_001,S2,discovered,CTX_X,15.61,375.000000,500.00,125,2,10.051,,eca_001
eca_002,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.023,,eca_002
eca_003,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,42.478,,eca_003
eca_004,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.259,,eca_004
eca_005,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.276,,eca_005
eca_006,S2,discovered,DARY,15.70,375.000000,500.00,125,2,24.962,,eca_006
eca_007,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,20.998,,eca_007
eca_008,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.031,,eca_008
eca_009,S2,discovered,CTX_X,22.07,375.000000,500.00,125,2,47.289,,eca_009
eca_010,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.023,,eca_010
eca_011,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,47.071,,eca_011
eca_012,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.282,,eca_012
eca_013,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.298,,eca_013
eca_014,S2,discovered,DARY,15.70,375.000000,500.00,125,2,34.629,,eca_014
eca_015,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,21.950,,eca_015
eca_016,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.028,,eca_016
eca_017,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,45.296,,eca_017
eca_018,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.027,,eca_018
eca_019,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,45.190,,eca_019
eca_020,S2,discovered,DARY,15.70,375.000000,500.00,125,2,31.961,,eca_020
eca_021,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,22.757,,eca_021
eca_022,S2,discovered,DARY,15.70,375.000000,500.00,125,2,29.942,,eca_022
eca_023,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,20.268,,eca_023
eca_024,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.021,,eca_024
eca_025,S2,neither,ITER,43.09,375.000000,500.00,125,2,600.049,,eca_025
eca_026,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.022,,eca_026
eca_027,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,42.867,,eca_027
eca_028,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.263,,eca_028
eca_029,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.251,,eca_029
eca_030,S2,discovered,WIDE_BIT,74.53,375.000000,500.00,125,2,67.298,,eca_030
eca_031,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,16.708,,eca_031
eca_032,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.019,,eca_032
eca_033,S2,discovered,CTX_X,15.61,375.000000,500.00,125,2,16.917,,eca_033
eca_034,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.019,,eca_034
eca_035,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,43.598,,eca_035
eca_036,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.267,,eca_036
eca_037,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,44.989,,eca_037
eca_038,S2,discovered,DARY,15.70,375.000000,500.00,125,2,23.607,,eca_038
eca_039,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,18.055,,eca_039
eca_040,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.020,,eca_040
eca_041,S2,discovered,CTX_X,21.35,375.000000,500.00,125,2,42.264,,eca_041
eca_042,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.019,,eca_042
eca_043,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,43.489,,eca_043
eca_044,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.262,,eca_044
eca_045,S2,neither,WIDE_BIT,75.13,375.000000,500.00,125,2,600.040,,eca_045
eca_046,S2,discovered,DARY,15.70,375.000000,500.00,125,2,23.494,,eca_046
eca_047,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,17.117,,eca_047
eca_048,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.020,,eca_048
eca_049,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,43.273,,eca_049
eca_050,S2,discovered,CTX_X,15.61,375.000000,500.00,125,2,17.810,,eca_050
eca_051,S2,discovered,CTX_X,15.61,375.000000,500.00,125,2,17.471,,eca_051
eca_052,S2,discovered,DARY,15.70,375.000000,500.00,125,2,24.034,,eca_052
eca_053,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,16.719,,eca_053
eca_054,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,15.987,,eca_054
eca_055,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,16.725,,eca_055
eca_056,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.019,,eca_056
eca_057,S2,discovered,FUNC,25.73,375.000000,500.00,125,2,16.032,,eca_057
eca_058,S2,discovered,CTX_X,15.61,375.000000,500.00,125,2,17.539,,eca_058
eca_059,S2,discovered,CTX_X,20.43,375.000000,500.00,125,2,43.667,,eca_059
eca_060,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.254,,eca_060
eca_061,S2,discovered,CTX_X,39.91,375.000000,500.00,125,2,44.577,,eca_061
eca_062,S2,discovered,CTX_X,24.11,375.000000,500.00,125,2,16.762,,eca_062
eca_063,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,16.531,,eca_063
eca_064,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.020,,eca_064
eca_065,S2,discovered,CTX_X,22.07,375.000000,500.00,125,2,41.722,,eca_065
eca_066,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.020,,eca_066
eca_067,S2,neither,ITER,43.09,375.000000,500.00,125,2,600.037,,eca_067
eca_068,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.256,,eca_068
eca_069,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.251,,eca_069
eca_070,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.254,,eca_070
eca_071,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.255,,eca_071
eca_072,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.021,,eca_072
eca_073,S2,discovered,CTX_X,15.61,375.000000,500.00,125,2,17.298,,eca_073
eca_074,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.023,,eca_074
eca_075,S2,neither,WIDE_BIT,75.13,375.000000,500.00,125,2,600.043,,eca_075
eca_076,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.278,,eca_076
eca_077,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.271,,eca_077
eca_078,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.266,,eca_078
eca_079,S2,discovered,DARY,13.45,375.000000,500.00,125,2,10.257,,eca_079
eca_080,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.021,,eca_080
eca_081,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,43.610,,eca_081
eca_082,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.021,,eca_082
eca_083,S2,discovered,CTX_X,19.20,375.000000,500.00,125,2,41.331,,eca_083
eca_084,S2,discovered,DARY,15.70,375.000000,500.00,125,2,21.865,,eca_084
eca_085,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,17.076,,eca_085
eca_086,S2,discovered,WIDE_BIT,74.53,375.000000,500.00,125,2,63.869,,eca_086
eca_087,S2,discovered,CTX_X,17.86,375.000000,500.00,125,2,16.809,,eca_087
eca_088,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.022,,eca_088
eca_089,S2,neither,WIDE_BIT,75.13,375.000000,500.00,125,2,600.039,,eca_089
eca_090,S2,discovered,DARY,15.03,375.000000,500.00,125,2,10.022,,eca_090
