"id","population","class","train_bits","mdl","train_ratio","total_ratio"
"tot3_1706","S4","neither",594.360937770434,67.21,0.113079436633434,0.0848
"tot3_1707","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_1708","S4","discovered",594.360937770434,31.98,0.0538056893845739,0.0404
"tot3_1709","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1710","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1711","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1712","S4","neither",594.360937770434,57.07,0.0960190960968615,0.072
"tot3_1713","S4","discovered",594.360937770434,46.78,0.0787063836588607,0.059
"tot3_1714","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1715","S4","neither",594.360937770434,57.33,0.0964565407260044,0.0723
"tot3_1716","S4","neither",594.360937770434,49.53,0.0833332018517181,0.0625
"tot3_1717","S4","discovered",594.360937770434,44.26,0.0744665357148605,0.0559
"tot3_1718","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1719","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1720","S4","neither",594.360937770434,60.1,0.101117008505719,0.0758
"tot3_1721","S4","discovered",594.360937770434,28.84,0.0485227042480022,0.0364
"tot3_1722","S4","discovered",594.360937770434,33.66,0.056632254680574,0.0425
"tot3_1723","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1724","S4","discovered",594.360937770434,41.26,0.0694190976862889,0.0521
"tot3_1725","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1726","S4","discovered",594.360937770434,42.91,0.0721951886020033,0.0541
"tot3_1727","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1728","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1729","S4","discovered",594.360937770434,64.81,0.109041486210576,0.0818
"tot3_1730","S4","discovered",594.360937770434,101.72,0.171141798755436,0.1284
"tot3_1731","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1732","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1733","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1734","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_1735","S4","neither",594.360937770434,57.89,0.0973987291580045,0.073
"tot3_1736","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1737","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1738","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_1739","S4","discovered",594.360937770434,41.34,0.0695536960337175,0.0522
"tot3_1740","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1741","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1742","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1743","S4","neither",594.360937770434,51.44,0.0865467373965754,0.0649
"tot3_1744","S4","discovered",594.360937770434,31.98,0.0538056893845739,0.0404
"tot3_1745","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1746","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1747","S4","neither",594.360937770434,60.75,0.102210620078576,0.0767
"tot3_1748","S4","discovered",594.360937770434,28.84,0.0485227042480022,0.0364
"tot3_1749","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1750","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1751","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1752","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1753","S4","neither",594.360937770434,55.95,0.0941347192328615,0.0706
"tot3_1754","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1755","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1756","S4","neither",594.360937770434,59.76,0.100544965529147,0.0754
"tot3_1757","S4","discovered",594.360937770434,101.72,0.171141798755436,0.1284
"tot3_1758","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_1759","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1760","S4","neither",594.360937770434,64.57,0.108637691168291,0.0815
"tot3_1761","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_1762","S4","neither",594.360937770434,114.45,0.192559760790009,0.1444
"tot3_1763","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1764","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1765","S4","neither",594.360937770434,54.86,0.0923008167491471,0.0692
"tot3_1766","S4","neither",594.360937770434,58.11,0.097768874613433,0.0733
"tot3_1767","S4","neither",594.360937770434,52.36,0.088094618392004,0.0661
"tot3_1768","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1769","S4","neither",594.360937770434,66.19,0.111363307703719,0.0835
"tot3_1770","S4","neither",594.360937770434,66.15,0.111296008530005,0.0835
"tot3_1771","S4","neither",594.360937770434,57.14,0.0961368696508615,0.0721
"tot3_1772","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1773","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1774","S4","neither",594.360937770434,56.5,0.0950600828714329,0.0713
"tot3_1775","S4","discovered",594.360937770434,28.84,0.0485227042480022,0.0364
"tot3_1776","S4","neither",594.360937770434,57.57,0.0968603357682901,0.0726
"tot3_1777","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1778","S4","discovered",594.360937770434,83.73,0.140873995377435,0.1057
"tot3_1779","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1780","S4","neither",594.360937770434,52.98,0.0891377555845755,0.0669
"tot3_1781","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1782","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1783","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1784","S4","neither",594.360937770434,56.87,0.0956826002282901,0.0718
"tot3_1785","S4","discovered",594.360937770434,15.7,0.0264149256828583,0.0198
"tot3_1786","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1787","S4","neither",594.360937770434,54.73,0.0920820944345756,0.0691
"tot3_1788","S4","discovered",594.360937770434,27.03,0.0454774166374307,0.0341
"tot3_1789","S4","discovered",594.360937770434,80.56,0.135540535860578,0.1017
"tot3_1790","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1791","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1792","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1793","S4","neither",594.360937770434,69.75,0.117352934164291,0.088
"tot3_1794","S4","discovered",594.360937770434,46.78,0.0787063836588607,0.059
"tot3_1795","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1796","S4","neither",594.360937770434,54.4,0.0915268762514328,0.0686
"tot3_1797","S4","neither",594.360937770434,55.73,0.0937645737774329,0.0703
"tot3_1798","S4","neither",594.360937770434,56.09,0.0943702663408615,0.0708
"tot3_1799","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1800","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1801","S4","neither",594.360937770434,57.05,0.0959854465100044,0.072
"tot3_1802","S4","neither",594.360937770434,58.48,0.0983913919702902,0.0738
"tot3_1803","S4","neither",594.360937770434,55.54,0.09344490270229,0.0701
"tot3_1804","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1805","S4","neither",594.360937770434,59.11,0.0994513539562903,0.0746
"tot3_1806","S4","neither",594.360937770434,59.08,0.0994008795760045,0.0745
"tot3_1807","S4","neither",594.360937770434,68.63,0.115468557300291,0.0866
"tot3_1808","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1809","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1810","S4","discovered",594.360937770434,64.81,0.109041486210576,0.0818
"tot3_1811","S4","neither",594.360937770434,59.74,0.10051131594229,0.0754
"tot3_1812","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1813","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1814","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1815","S4","neither",594.360937770434,53.23,0.0895583754202898,0.0672
"tot3_1816","S4","discovered",594.360937770434,31.98,0.0538056893845739,0.0404
"tot3_1817","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1818","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1819","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_1820","S4","discovered",594.360937770434,24.73,0.041607714148859,0.0312
"tot3_1821","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1822","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1823","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1824","S4","discovered",594.360937770434,31.98,0.0538056893845739,0.0404
"tot3_1825","S4","discovered",594.360937770434,31.98,0.0538056893845739,0.0404
"tot3_1826","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1827","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1828","S4","discovered",594.360937770434,42.09,0.0708155555408604,0.0531
"tot3_1829","S4","discovered",594.360937770434,40.34,0.0678712166908603,0.0509
"tot3_1830","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1831","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1832","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1833","S4","discovered",594.360937770434,31.98,0.0538056893845739,0.0404
"tot3_1834","S4","discovered",594.360937770434,31.98,0.0538056893845739,0.0404
"tot3_1835","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1836","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1837","S4","neither",594.360937770434,49.68,0.0835855737531467,0.0627
"tot3_1838","S4","neither",594.360937770434,59.41,0.0999560977591474,0.075
"tot3_1839","S4","neither",594.360937770434,59.17,0.0995523027168617,0.0747
"tot3_1840","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1841","S4","discovered",594.360937770434,83.73,0.140873995377435,0.1057
"tot3_1842","S4","neither",594.360937770434,49.16,0.0827106844948609,0.062
"tot3_1843","S4","discovered",594.360937770434,99.72,0.167776840069722,0.1258
"tot3_1844","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1845","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1846","S4","neither",594.360937770434,56.86,0.0956657754348615,0.0718
"tot3_1847","S4","discovered",594.360937770434,101.72,0.171141798755436,0.1284
"tot3_1848","S4","discovered",594.360937770434,83.73,0.140873995377435,0.1057
"tot3_1849","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1850","S4","discovered",594.360937770434,83.73,0.140873995377435,0.1057
"tot3_1851","S4","neither",594.360937770434,56.46,0.0949927836977186,0.0712
"tot3_1852","S4","discovered",594.360937770434,99.72,0.167776840069722,0.1258
"tot3_1853","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1854","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1855","S4","neither",594.360937770434,57.27,0.096355591965433,0.0723
"tot3_1856","S4","neither",594.360937770434,57.22,0.0962714679982901,0.0722
"tot3_1857","S4","neither",594.360937770434,61.25,0.103051859750005,0.0773
"tot3_1858","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1859","S4","discovered",594.360937770434,83.73,0.140873995377435,0.1057
"tot3_1860","S4","neither",594.360937770434,56.17,0.09450486468829,0.0709
"tot3_1861","S4","discovered",594.360937770434,99.72,0.167776840069722,0.1258
"tot3_1862","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1863","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1864","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1865","S4","discovered",594.360937770434,32.43,0.0545628050888596,0.0409
"tot3_1866","S4","discovered",594.360937770434,15.7,0.0264149256828583,0.0198
"tot3_1867","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1868","S4","neither",594.360937770434,56.76,0.0954975275005758,0.0716
"tot3_1869","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1870","S4","discovered",594.360937770434,28.92,0.0486573025954308,0.0365
"tot3_1871","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1872","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1873","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1874","S4","neither",594.360937770434,55.86,0.0939832960920043,0.0705
"tot3_1875","S4","discovered",594.360937770434,46.78,0.0787063836588607,0.059
"tot3_1876","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1877","S4","neither",594.360937770434,63.69,0.107157109346576,0.0804
"tot3_1878","S4","neither",594.360937770434,48.41,0.081448824987718,0.0611
"tot3_1879","S4","neither",594.360937770434,62.49,0.105138134135148,0.0789
"tot3_1880","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1881","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1882","S4","neither",594.360937770434,47.53,0.0799682431660037,0.06
"tot3_1883","S4","discovered",594.360937770434,28.84,0.0485227042480022,0.0364
"tot3_1884","S4","discovered",594.360937770434,31.09,0.052308282769431,0.0392
"tot3_1885","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1886","S4","discovered",594.360937770434,31.09,0.052308282769431,0.0392
"tot3_1887","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1888","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1889","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1890","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1891","S4","discovered",594.360937770434,64.81,0.109041486210576,0.0818
"tot3_1892","S4","discovered",594.360937770434,32.43,0.0545628050888596,0.0409
"tot3_1893","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1894","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1895","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1896","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1897","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1898","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1899","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1900","S4","discovered",594.360937770434,20.43,0.034373052974573,0.0258
"tot3_1901","S4","discovered",594.360937770434,28.84,0.0485227042480022,0.0364
"tot3_1902","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1903","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1904","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1905","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1906","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1907","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1908","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1909","S4","discovered",594.360937770434,32.43,0.0545628050888596,0.0409
"tot3_1910","S4","discovered",594.360937770434,28.84,0.0485227042480022,0.0364
"tot3_1911","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1912","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1913","S4","discovered",594.360937770434,13.45,0.0226293471614296,0.017
"tot3_1914","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1915","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1916","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1917","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1918","S4","discovered",594.360937770434,44.91,0.0755601472877177,0.0567
"tot3_1919","S4","discovered",594.360937770434,32.43,0.0545628050888596,0.0409
"tot3_1920","S4","discovered",594.360937770434,39.34,0.066188737348003,0.0496
"tot3_1921","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1922","S4","discovered",594.360937770434,17.86,0.0300490810634299,0.0225
"tot3_1923","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1924","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1925","S4","discovered",594.360937770434,15.61,0.0262635025420012,0.0197
"tot3_1926","S4","discovered",594.360937770434,15.03,0.025287664523144,0.019
"tot3_1927","S4","discovered",594.360937770434,36.55,0.0614946199814314,0.0461
"tot3_1928","S4","discovered",594.360937770434,28.84,0.0485227042480022,0.0364
